DATETIME,OPEN,HIGH,LOW,CLOSE
2015-08-26-15:00,1.481627576,1.489035714,1.474219438,1.481627576
2015-08-26-16:00,1.481711219,1.489119776,1.474302663,1.481711219
2015-08-26-17:00,1.481794681,1.489203655,1.474385708,1.481794681
2015-08-26-18:00,1.481877961,1.489287351,1.474468571,1.481877961
2015-08-26-19:00,1.481961059,1.489370864,1.474551254,1.481961059
2015-08-26-20:00,1.482043975,1.489454195,1.474633755,1.482043975
2015-08-26-21:00,1.482126709,1.489537343,1.474716076,1.482126709
2015-08-26-22:00,1.482209261,1.489620307,1.474798215,1.482209261
2015-08-26-23:00,1.482291631,1.489703089,1.474880173,1.482291631
2015-08-27-00:00,1.482373818,1.489785687,1.474961949,1.482373818
2015-08-27-01:00,1.482455823,1.489868102,1.475043544,1.482455823
2015-08-27-02:00,1.482537646,1.489950334,1.475124958,1.482537646
2015-08-27-03:00,1.482619286,1.490032382,1.475206189,1.482619286
2015-08-27-04:00,1.482700743,1.490114247,1.47528724,1.482700743
2015-08-27-05:00,1.482782018,1.490195928,1.475368108,1.482782018
2015-08-27-06:00,1.48286311,1.490277425,1.475448794,1.48286311
2015-08-27-07:00,1.482944019,1.490358739,1.475529299,1.482944019
2015-08-27-08:00,1.483024745,1.490439869,1.475609621,1.483024745
2015-08-27-09:00,1.483105288,1.490520815,1.475689762,1.483105288
2015-08-27-10:00,1.483185648,1.490601576,1.47576972,1.483185648
2015-08-27-11:00,1.483265825,1.490682154,1.475849496,1.483265825
2015-08-27-12:00,1.483345819,1.490762548,1.475929089,1.483345819
2015-08-27-13:00,1.483425629,1.490842757,1.476008501,1.483425629
2015-08-27-14:00,1.483505255,1.490922782,1.476087729,1.483505255
2015-08-27-15:00,1.483584699,1.491002622,1.476166775,1.483584699
2015-08-27-16:00,1.483663958,1.491082278,1.476245639,1.483663958
2015-08-27-17:00,1.483743034,1.49116175,1.476324319,1.483743034
2015-08-27-18:00,1.483821927,1.491241036,1.476402817,1.483821927
2015-08-27-19:00,1.483900635,1.491320138,1.476481132,1.483900635
2015-08-27-20:00,1.48397916,1.491399056,1.476559264,1.48397916
2015-08-27-21:00,1.4840575,1.491477788,1.476637213,1.4840575
2015-08-27-22:00,1.484135657,1.491556335,1.476714979,1.484135657
2015-08-27-23:00,1.484213629,1.491634697,1.476792561,1.484213629
2015-08-28-00:00,1.484291417,1.491712874,1.47686996,1.484291417
2015-08-28-01:00,1.484369021,1.491790866,1.476947176,1.484369021
2015-08-28-02:00,1.484446441,1.491868673,1.477024209,1.484446441
2015-08-28-03:00,1.484523676,1.491946294,1.477101057,1.484523676
2015-08-28-04:00,1.484600726,1.49202373,1.477177723,1.484600726
2015-08-28-05:00,1.484677592,1.49210098,1.477254204,1.484677592
2015-08-28-06:00,1.484754274,1.492178045,1.477330502,1.484754274
2015-08-28-07:00,1.48483077,1.492254924,1.477406616,1.48483077
2015-08-28-08:00,1.484907082,1.492331617,1.477482546,1.484907082
2015-08-28-09:00,1.484983208,1.492408124,1.477558292,1.484983208
2015-08-28-10:00,1.48505915,1.492484446,1.477633854,1.48505915
2015-08-28-11:00,1.485134907,1.492560581,1.477709232,1.485134907
2015-08-28-12:00,1.485210479,1.492636531,1.477784426,1.485210479
2015-08-28-13:00,1.485285865,1.492712294,1.477859436,1.485285865
2015-08-28-14:00,1.485361066,1.492787871,1.477934261,1.485361066
2015-08-28-15:00,1.485436082,1.492863262,1.478008901,1.485436082
2015-08-28-16:00,1.485510912,1.492938467,1.478083357,1.485510912
2015-08-30-17:00,1.485585557,1.493013485,1.478157629,1.485585557
2015-08-30-18:00,1.485660016,1.493088316,1.478231716,1.485660016
2015-08-30-19:00,1.48573429,1.493162961,1.478305618,1.48573429
2015-08-30-20:00,1.485808377,1.493237419,1.478379335,1.485808377
2015-08-30-21:00,1.485882279,1.493311691,1.478452868,1.485882279
2015-08-30-22:00,1.485955995,1.493385775,1.478526215,1.485955995
2015-08-30-23:00,1.486029526,1.493459673,1.478599378,1.486029526
2015-08-31-00:00,1.48610287,1.493533384,1.478672355,1.48610287
2015-08-31-01:00,1.486176028,1.493606908,1.478745148,1.486176028
2015-08-31-02:00,1.486249,1.493680245,1.478817755,1.486249
2015-08-31-03:00,1.486321785,1.493753394,1.478890176,1.486321785
2015-08-31-04:00,1.486394384,1.493826356,1.478962413,1.486394384
2015-08-31-05:00,1.486466797,1.493899131,1.479034463,1.486466797
2015-08-31-06:00,1.486539024,1.493971719,1.479106329,1.486539024
2015-08-31-07:00,1.486611064,1.494044119,1.479178008,1.486611064
2015-08-31-08:00,1.486682917,1.494116332,1.479249502,1.486682917
2015-08-31-09:00,1.486754584,1.494188356,1.479320811,1.486754584
2015-08-31-10:00,1.486826063,1.494260194,1.479391933,1.486826063
2015-08-31-11:00,1.486897356,1.494331843,1.47946287,1.486897356
2015-08-31-12:00,1.486968462,1.494403305,1.47953362,1.486968462
2015-08-31-13:00,1.487039382,1.494474579,1.479604185,1.487039382
2015-08-31-14:00,1.487110114,1.494545664,1.479674563,1.487110114
2015-08-31-15:00,1.487180659,1.494616562,1.479744755,1.487180659
2015-08-31-16:00,1.487251016,1.494687272,1.479814761,1.487251016
2015-08-31-17:00,1.487321187,1.494757793,1.479884581,1.487321187
2015-08-31-18:00,1.48739117,1.494828126,1.479954214,1.48739117
2015-08-31-19:00,1.487460966,1.494898271,1.480023661,1.487460966
2015-08-31-20:00,1.487530575,1.494968227,1.480092922,1.487530575
2015-08-31-21:00,1.487599995,1.495037995,1.480161995,1.487599995
2015-08-31-22:00,1.487669229,1.495107575,1.480230882,1.487669229
2015-08-31-23:00,1.487738274,1.495176966,1.480299583,1.487738274
2015-09-01-00:00,1.487807132,1.495246168,1.480368096,1.487807132
2015-09-01-01:00,1.487875802,1.495315181,1.480436423,1.487875802
2015-09-01-02:00,1.487944284,1.495384006,1.480504563,1.487944284
2015-09-01-03:00,1.488012578,1.495452641,1.480572516,1.488012578
2015-09-01-04:00,1.488080685,1.495521088,1.480640281,1.488080685
2015-09-01-05:00,1.488148603,1.495589346,1.48070786,1.488148603
2015-09-01-06:00,1.488216333,1.495657414,1.480775251,1.488216333
2015-09-01-07:00,1.488283875,1.495725294,1.480842455,1.488283875
2015-09-01-08:00,1.488351228,1.495792984,1.480909472,1.488351228
2015-09-01-09:00,1.488418393,1.495860485,1.480976301,1.488418393
2015-09-01-10:00,1.48848537,1.495927797,1.481042943,1.48848537
2015-09-01-11:00,1.488552158,1.495994919,1.481109397,1.488552158
2015-09-01-12:00,1.488618758,1.496061851,1.481175664,1.488618758
2015-09-01-13:00,1.488685169,1.496128595,1.481241743,1.488685169
2015-09-01-14:00,1.488751391,1.496195148,1.481307634,1.488751391
2015-09-01-15:00,1.488817425,1.496261512,1.481373338,1.488817425
2015-09-01-16:00,1.48888327,1.496327686,1.481438853,1.48888327
2015-09-01-17:00,1.488948925,1.49639367,1.481504181,1.488948925
2015-09-01-18:00,1.489014392,1.496459464,1.48156932,1.489014392
2015-09-01-19:00,1.48907967,1.496525069,1.481634272,1.48907967
2015-09-01-20:00,1.489144759,1.496590483,1.481699035,1.489144759
2015-09-01-21:00,1.489209659,1.496655707,1.481763611,1.489209659
2015-09-01-22:00,1.489274369,1.496720741,1.481827998,1.489274369
2015-09-01-23:00,1.489338891,1.496785585,1.481892196,1.489338891
2015-09-02-00:00,1.489403223,1.496850239,1.481956206,1.489403223
2015-09-02-01:00,1.489467365,1.496914702,1.482020028,1.489467365
2015-09-02-02:00,1.489531318,1.496978975,1.482083662,1.489531318
2015-09-02-03:00,1.489595082,1.497043057,1.482147106,1.489595082
2015-09-02-04:00,1.489658656,1.497106949,1.482210362,1.489658656
2015-09-02-05:00,1.48972204,1.49717065,1.48227343,1.48972204
2015-09-02-06:00,1.489785234,1.49723416,1.482336308,1.489785234
2015-09-02-07:00,1.489848239,1.49729748,1.482398998,1.489848239
2015-09-02-08:00,1.489911054,1.497360609,1.482461499,1.489911054
2015-09-02-09:00,1.489973679,1.497423547,1.482523811,1.489973679
2015-09-02-10:00,1.490036114,1.497486294,1.482585933,1.490036114
2015-09-02-11:00,1.490098359,1.497548851,1.482647867,1.490098359
2015-09-02-12:00,1.490160414,1.497611216,1.482709612,1.490160414
2015-09-02-13:00,1.490222278,1.49767339,1.482771167,1.490222278
2015-09-02-14:00,1.490283953,1.497735373,1.482832533,1.490283953
2015-09-02-15:00,1.490345437,1.497797164,1.48289371,1.490345437
2015-09-02-16:00,1.490406731,1.497858765,1.482954697,1.490406731
2015-09-02-17:00,1.490467834,1.497920174,1.483015495,1.490467834
2015-09-02-18:00,1.490528747,1.497981391,1.483076104,1.490528747
2015-09-02-19:00,1.49058947,1.498042417,1.483136523,1.49058947
2015-09-02-20:00,1.490650002,1.498103252,1.483196752,1.490650002
2015-09-02-21:00,1.490710343,1.498163895,1.483256791,1.490710343
2015-09-02-22:00,1.490770494,1.498224346,1.483316641,1.490770494
2015-09-02-23:00,1.490830453,1.498284606,1.483376301,1.490830453
2015-09-03-00:00,1.490890222,1.498344673,1.483435771,1.490890222
2015-09-03-01:00,1.4909498,1.498404549,1.483495051,1.4909498
2015-09-03-02:00,1.491009187,1.498464233,1.483554141,1.491009187
2015-09-03-03:00,1.491068383,1.498523725,1.483613041,1.491068383
2015-09-03-04:00,1.491127388,1.498583025,1.483671751,1.491127388
2015-09-03-05:00,1.491186202,1.498642133,1.483730271,1.491186202
2015-09-03-06:00,1.491244825,1.498701049,1.483788601,1.491244825
2015-09-03-07:00,1.491303256,1.498759773,1.48384674,1.491303256
2015-09-03-08:00,1.491361496,1.498818304,1.483904689,1.491361496
2015-09-03-09:00,1.491419545,1.498876643,1.483962447,1.491419545
2015-09-03-10:00,1.491477402,1.49893479,1.484020015,1.491477402
2015-09-03-11:00,1.491535068,1.498992744,1.484077393,1.491535068
2015-09-03-12:00,1.491592543,1.499050505,1.48413458,1.491592543
2015-09-03-13:00,1.491649825,1.499108075,1.484191576,1.491649825
2015-09-03-14:00,1.491706917,1.499165451,1.484248382,1.491706917
2015-09-03-15:00,1.491763816,1.499222635,1.484304997,1.491763816
2015-09-03-16:00,1.491820524,1.499279626,1.484361421,1.491820524
2015-09-03-17:00,1.491877039,1.499336425,1.484417654,1.491877039
2015-09-03-18:00,1.491933363,1.49939303,1.484473696,1.491933363
2015-09-03-19:00,1.491989495,1.499449443,1.484529548,1.491989495
2015-09-03-20:00,1.492045435,1.499505662,1.484585208,1.492045435
2015-09-03-21:00,1.492101183,1.499561689,1.484640677,1.492101183
2015-09-03-22:00,1.492156739,1.499617523,1.484695955,1.492156739
2015-09-03-23:00,1.492212103,1.499673163,1.484751042,1.492212103
2015-09-04-00:00,1.492267274,1.499728611,1.484805938,1.492267274
2015-09-04-01:00,1.492322253,1.499783865,1.484860642,1.492322253
2015-09-04-02:00,1.49237704,1.499838926,1.484915155,1.49237704
2015-09-04-03:00,1.492431635,1.499893793,1.484969477,1.492431635
2015-09-04-04:00,1.492486037,1.499948467,1.485023607,1.492486037
2015-09-04-05:00,1.492540247,1.500002948,1.485077545,1.492540247
2015-09-04-06:00,1.492594264,1.500057235,1.485131292,1.492594264
2015-09-04-07:00,1.492648088,1.500111329,1.485184848,1.492648088
2015-09-04-08:00,1.49270172,1.500165228,1.485238211,1.49270172
2015-09-04-09:00,1.492755159,1.500218935,1.485291383,1.492755159
2015-09-04-10:00,1.492808405,1.500272447,1.485344363,1.492808405
2015-09-04-11:00,1.492861459,1.500325766,1.485397152,1.492861459
2015-09-04-12:00,1.49291432,1.500378891,1.485449748,1.49291432
2015-09-04-13:00,1.492966987,1.500431822,1.485502152,1.492966987
2015-09-04-14:00,1.493019462,1.50048456,1.485554365,1.493019462
2015-09-04-15:00,1.493071744,1.500537103,1.485606385,1.493071744
2015-09-04-16:00,1.493123833,1.500589452,1.485658214,1.493123833
2015-09-06-17:00,1.493175728,1.500641607,1.48570985,1.493175728
2015-09-06-18:00,1.493227431,1.500693568,1.485761294,1.493227431
2015-09-06-19:00,1.49327894,1.500745335,1.485812545,1.49327894
2015-09-06-20:00,1.493330256,1.500796907,1.485863605,1.493330256
2015-09-06-21:00,1.493381378,1.500848285,1.485914472,1.493381378
2015-09-06-22:00,1.493432308,1.500899469,1.485965146,1.493432308
2015-09-06-23:00,1.493483043,1.500950459,1.486015628,1.493483043
2015-09-07-00:00,1.493533586,1.501001254,1.486065918,1.493533586
2015-09-07-01:00,1.493583934,1.501051854,1.486116015,1.493583934
2015-09-07-02:00,1.49363409,1.50110226,1.486165919,1.49363409
2015-09-07-03:00,1.493684051,1.501152471,1.486215631,1.493684051
2015-09-07-04:00,1.493733819,1.501202488,1.48626515,1.493733819
2015-09-07-05:00,1.493783393,1.50125231,1.486314476,1.493783393
2015-09-07-06:00,1.493832773,1.501301937,1.48636361,1.493832773
2015-09-07-07:00,1.49388196,1.50135137,1.48641255,1.49388196
2015-09-07-08:00,1.493930953,1.501400607,1.486461298,1.493930953
2015-09-07-09:00,1.493979751,1.50144965,1.486509852,1.493979751
2015-09-07-10:00,1.494028356,1.501498498,1.486558214,1.494028356
2015-09-07-11:00,1.494076767,1.50154715,1.486606383,1.494076767
2015-09-07-12:00,1.494124983,1.501595608,1.486654358,1.494124983
2015-09-07-13:00,1.494173006,1.501643871,1.486702141,1.494173006
2015-09-07-14:00,1.494220834,1.501691938,1.48674973,1.494220834
2015-09-07-15:00,1.494268468,1.50173981,1.486797126,1.494268468
2015-09-07-16:00,1.494315908,1.501787487,1.486844328,1.494315908
2015-09-07-17:00,1.494363153,1.501834969,1.486891338,1.494363153
2015-09-07-18:00,1.494410205,1.501882256,1.486938153,1.494410205
2015-09-07-19:00,1.494457061,1.501929347,1.486984776,1.494457061
2015-09-07-20:00,1.494503724,1.501976242,1.487031205,1.494503724
2015-09-07-21:00,1.494550191,1.502022942,1.48707744,1.494550191
2015-09-07-22:00,1.494596464,1.502069447,1.487123482,1.494596464
2015-09-07-23:00,1.494642543,1.502115756,1.48716933,1.494642543
2015-09-08-00:00,1.494688427,1.502161869,1.487214985,1.494688427
2015-09-08-01:00,1.494734116,1.502207787,1.487260446,1.494734116
2015-09-08-02:00,1.494779611,1.502253509,1.487305713,1.494779611
2015-09-08-03:00,1.494824911,1.502299035,1.487350786,1.494824911
2015-09-08-04:00,1.494870016,1.502344366,1.487395666,1.494870016
2015-09-08-05:00,1.494914926,1.5023895,1.487440351,1.494914926
2015-09-08-06:00,1.494959641,1.502434439,1.487484843,1.494959641
2015-09-08-07:00,1.495004161,1.502479182,1.48752914,1.495004161
2015-09-08-08:00,1.495048486,1.502523729,1.487573244,1.495048486
2015-09-08-09:00,1.495092616,1.50256808,1.487617153,1.495092616
2015-09-08-10:00,1.495136552,1.502612234,1.487660869,1.495136552
2015-09-08-11:00,1.495180291,1.502656193,1.48770439,1.495180291
2015-09-08-12:00,1.495223836,1.502699955,1.487747717,1.495223836
2015-09-08-13:00,1.495267186,1.502743522,1.48779085,1.495267186
2015-09-08-14:00,1.49531034,1.502786892,1.487833788,1.49531034
2015-09-08-15:00,1.495353299,1.502830065,1.487876532,1.495353299
2015-09-08-16:00,1.495396062,1.502873043,1.487919082,1.495396062
2015-09-08-17:00,1.495438631,1.502915824,1.487961438,1.495438631
2015-09-08-18:00,1.495481003,1.502958408,1.488003598,1.495481003
2015-09-08-19:00,1.495523181,1.503000797,1.488045565,1.495523181
2015-09-08-20:00,1.495565162,1.503042988,1.488087337,1.495565162
2015-09-08-21:00,1.495606949,1.503084983,1.488128914,1.495606949
2015-09-08-22:00,1.495648539,1.503126782,1.488170297,1.495648539
2015-09-08-23:00,1.495689934,1.503168384,1.488211484,1.495689934
2015-09-09-00:00,1.495731133,1.503209789,1.488252478,1.495731133
2015-09-09-01:00,1.495772137,1.503250998,1.488293276,1.495772137
2015-09-09-02:00,1.495812945,1.503292009,1.48833388,1.495812945
2015-09-09-03:00,1.495853557,1.503332824,1.488374289,1.495853557
2015-09-09-04:00,1.495893973,1.503373442,1.488414503,1.495893973
2015-09-09-05:00,1.495934193,1.503413864,1.488454522,1.495934193
2015-09-09-06:00,1.495974217,1.503454088,1.488494346,1.495974217
2015-09-09-07:00,1.496014045,1.503494116,1.488533975,1.496014045
2015-09-09-08:00,1.496053678,1.503533946,1.488573409,1.496053678
2015-09-09-09:00,1.496093114,1.503573579,1.488612648,1.496093114
2015-09-09-10:00,1.496132354,1.503613016,1.488651692,1.496132354
2015-09-09-11:00,1.496171398,1.503652255,1.488690541,1.496171398
2015-09-09-12:00,1.496210246,1.503691297,1.488729194,1.496210246
2015-09-09-13:00,1.496248897,1.503730142,1.488767653,1.496248897
2015-09-09-14:00,1.496287353,1.503768789,1.488805916,1.496287353
2015-09-09-15:00,1.496325612,1.50380724,1.488843984,1.496325612
2015-09-09-16:00,1.496363674,1.503845493,1.488881856,1.496363674
2015-09-09-17:00,1.496401541,1.503883548,1.488919533,1.496401541
2015-09-09-18:00,1.496439211,1.503921407,1.488957015,1.496439211
2015-09-09-19:00,1.496476684,1.503959068,1.488994301,1.496476684
2015-09-09-20:00,1.496513961,1.503996531,1.489031391,1.496513961
2015-09-09-21:00,1.496551042,1.504033797,1.489068287,1.496551042
2015-09-09-22:00,1.496587926,1.504070865,1.489104986,1.496587926
2015-09-09-23:00,1.496624613,1.504107736,1.48914149,1.496624613
2015-09-10-00:00,1.496661104,1.504144409,1.489177798,1.496661104
2015-09-10-01:00,1.496697398,1.504180885,1.489213911,1.496697398
2015-09-10-02:00,1.496733495,1.504217163,1.489249828,1.496733495
2015-09-10-03:00,1.496769396,1.504253243,1.489285549,1.496769396
2015-09-10-04:00,1.4968051,1.504289126,1.489321075,1.4968051
2015-09-10-05:00,1.496840607,1.50432481,1.489356404,1.496840607
2015-09-10-06:00,1.496875917,1.504360297,1.489391538,1.496875917
2015-09-10-07:00,1.496911031,1.504395586,1.489426476,1.496911031
2015-09-10-08:00,1.496945947,1.504430677,1.489461218,1.496945947
2015-09-10-09:00,1.496980667,1.50446557,1.489495763,1.496980667
2015-09-10-10:00,1.497015189,1.504500265,1.489530113,1.497015189
2015-09-10-11:00,1.497049515,1.504534762,1.489564267,1.497049515
2015-09-10-12:00,1.497083643,1.504569062,1.489598225,1.497083643
2015-09-10-13:00,1.497117575,1.504603163,1.489631987,1.497117575
2015-09-10-14:00,1.497151309,1.504637066,1.489665553,1.497151309
2015-09-10-15:00,1.497184846,1.50467077,1.489698922,1.497184846
2015-09-10-16:00,1.497218186,1.504704277,1.489732095,1.497218186
2015-09-10-17:00,1.497251329,1.504737586,1.489765072,1.497251329
2015-09-10-18:00,1.497284274,1.504770696,1.489797853,1.497284274
2015-09-10-19:00,1.497317023,1.504803608,1.489830437,1.497317023
2015-09-10-20:00,1.497349573,1.504836321,1.489862826,1.497349573
2015-09-10-21:00,1.497381927,1.504868837,1.489895017,1.497381927
2015-09-10-22:00,1.497414083,1.504901154,1.489927013,1.497414083
2015-09-10-23:00,1.497446042,1.504933272,1.489958812,1.497446042
2015-09-11-00:00,1.497477803,1.504965192,1.489990414,1.497477803
2015-09-11-01:00,1.497509367,1.504996914,1.49002182,1.497509367
2015-09-11-02:00,1.497540733,1.505028437,1.49005303,1.497540733
2015-09-11-03:00,1.497571902,1.505059762,1.490084042,1.497571902
2015-09-11-04:00,1.497602873,1.505090888,1.490114859,1.497602873
2015-09-11-05:00,1.497633647,1.505121815,1.490145479,1.497633647
2015-09-11-06:00,1.497664223,1.505152544,1.490175902,1.497664223
2015-09-11-07:00,1.497694601,1.505183074,1.490206128,1.497694601
2015-09-11-08:00,1.497724782,1.505213406,1.490236158,1.497724782
2015-09-11-09:00,1.497754764,1.505243538,1.490265991,1.497754764
2015-09-11-10:00,1.49778455,1.505273472,1.490295627,1.49778455
2015-09-11-11:00,1.497814137,1.505303208,1.490325066,1.497814137
2015-09-11-12:00,1.497843526,1.505332744,1.490354309,1.497843526
2015-09-11-13:00,1.497872718,1.505362082,1.490383355,1.497872718
2015-09-11-14:00,1.497901712,1.50539122,1.490412203,1.497901712
2015-09-11-15:00,1.497930508,1.50542016,1.490440855,1.497930508
2015-09-11-16:00,1.497959106,1.505448901,1.49046931,1.497959106
2015-09-13-17:00,1.497987506,1.505477443,1.490497568,1.497987506
2015-09-13-18:00,1.498015708,1.505505786,1.490525629,1.498015708
2015-09-13-19:00,1.498043712,1.50553393,1.490553493,1.498043712
2015-09-13-20:00,1.498071518,1.505561875,1.49058116,1.498071518
2015-09-13-21:00,1.498099126,1.505589621,1.49060863,1.498099126
2015-09-13-22:00,1.498126535,1.505617168,1.490635903,1.498126535
2015-09-13-23:00,1.498153747,1.505644516,1.490662978,1.498153747
2015-09-14-00:00,1.498180761,1.505671664,1.490689857,1.498180761
